id,image,age,sex,background,text_origin,bbox_origin,text_90,bbox_90,text_80,bbox_80
IMG_OCR_53_4PR_04524,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04524.png,35,1,0,"['004524', '대전광역시', '충청남도', '경기도', '전라남도', '남원시', '양양군', '수영구', '임실군', '남빈동', '호성동3가', '신동', '축복동1가', '삼학동', '속리산면', '연희동', '용화면', '턱스크', '오나전', '오저치고', '롬곡옾눞', 'ODM', 'CES', 'MMORPG', 'ATIS', '^o^', ':P', '叔', '評', '반내삭', '염량강', '선제소', '장보난', '채제축', '하자정', '심투소', '민제월', '소초위', '류성예', '문숭치', '변질창']","[[1850, 133, 2186, 223], [315, 986, 745, 1131], [925, 989, 1223, 1145], [1406, 993, 1714, 1128], [1937, 986, 2259, 1145], [346, 1190, 634, 1353], [883, 1200, 1184, 1359], [1410, 1197, 1670, 1363], [1937, 1197, 2238, 1367], [357, 1415, 624, 1578], [831, 1426, 1216, 1571], [1438, 1419, 1615, 1578], [1905, 1412, 2283, 1578], [346, 1633, 675, 1792], [859, 1640, 1202, 1799], [1389, 1644, 1673, 1789], [1930, 1630, 2218, 1793], [326, 1859, 634, 2008], [897, 1855, 1171, 2011], [1389, 1862, 1732, 2011], [1891, 1855, 2244, 2014], [339, 2070, 633, 2229], [897, 2073, 1188, 2232], [1355, 2070, 1781, 2229], [1937, 2077, 2245, 2233], [364, 2288, 620, 2447], [953, 2295, 1123, 2447], [1417, 2285, 1625, 2469], [1916, 2278, 2141, 2455], [343, 2503, 637, 2673], [880, 2510, 1199, 2680], [1396, 2517, 1687, 2666], [1902, 2503, 2228, 2673], [329, 2725, 665, 2884], [873, 2732, 1202, 2895], [1431, 2735, 1677, 2891], [1909, 2725, 2197, 2898], [890, 2946, 1195, 3095], [1410, 2953, 1736, 3116], [1937, 2953, 2214, 3109], [353, 3168, 665, 3317]]",,,,
IMG_OCR_53_4PR_04525,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04525.png,35,1,0,"['004525', '충청북도', '대전광역시', '경상북도', '강원도', '진도군', '서대문구', '용산구', '순천시', '사화동', '광도면', '시곡동', '계양동', '동소문동5가', '일로읍', '합천읍', '연동면', '팬아저', '사바사', '만발잘부', '장미단추', 'HDTV', 'ODM', 'B2B', 'ISP', '(T_T)', 'n.n', '蛇', '洋', '구욕적', '장현간', '설주가', '민로인', '송사유', '성영즉', '주주랑', '고험재', '최칠두', '배파보', '연저홀', '오초부']","[[1858, 139, 2221, 212], [332, 980, 619, 1129], [868, 980, 1235, 1139], [1405, 976, 1692, 1139], [1920, 1000, 2186, 1138], [367, 1201, 616, 1353], [882, 1198, 1218, 1340], [1415, 1211, 1685, 1370], [1938, 1198, 2249, 1336], [349, 1426, 629, 1582], [879, 1423, 1218, 1565], [1419, 1426, 1668, 1585], [1917, 1429, 2208, 1581], [343, 1651, 751, 1796], [879, 1637, 1145, 1786], [1453, 1651, 1723, 1796], [1958, 1647, 2249, 1792], [356, 1855, 681, 2025], [900, 1852, 1180, 2001], [1381, 1862, 1717, 2021], [1879, 1869, 2298, 2025], [339, 2073, 702, 2218], [889, 2087, 1249, 2236], [1401, 2087, 1709, 2222], [1993, 2070, 2246, 2233], [356, 2281, 730, 2447], [882, 2298, 1169, 2450], [1405, 2281, 1616, 2461], [1924, 2284, 2149, 2467], [346, 2533, 650, 2671], [858, 2526, 1207, 2661], [1419, 2526, 1723, 2675], [1913, 2523, 2224, 2668], [353, 2744, 671, 2900], [917, 2744, 1215, 2896], [1401, 2730, 1716, 2893], [1945, 2734, 2243, 2890], [336, 2955, 672, 3107], [879, 2948, 1208, 3100], [1370, 2962, 1709, 3118], [1934, 2955, 2211, 3107]]",,,,
IMG_OCR_53_4PR_04526,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04526.png,35,1,0,"['004526', '대전광역시', '대구광역시', '전라북도', '제주특별자치도', '함안군', '연수구', '괴산군', '옹진군', '성산동', '평원동', '다가동2가', '매산동', '신림동', '일패동', '소공동', '추부면', '안물안궁', '스세권', '뇌색남', '핵인싸', 'CPU', 'ASP', 'MMU', ':P', '(~ㅇㅂㅇ)~', '那', '盛', '유경초', '남봉겸', '문공액', '표백선', '진둔속', '원형정', '엄명합', '명구만', '유뢰직', '석사천', '황서공', '유민혜', 'WWW']","[[1865, 134, 2235, 210], [304, 989, 750, 1127], [851, 979, 1266, 1142], [1363, 989, 1699, 1124], [1879, 992, 2315, 1141], [325, 1190, 668, 1349], [893, 1204, 1177, 1349], [1391, 1207, 1706, 1356], [1906, 1217, 2193, 1338], [360, 1422, 633, 1581], [886, 1418, 1173, 1560], [1367, 1428, 1755, 1577], [1903, 1428, 2201, 1577], [370, 1643, 623, 1795], [893, 1643, 1139, 1788], [1415, 1643, 1664, 1781], [1906, 1646, 2190, 1788], [311, 1847, 657, 2006], [865, 1857, 1208, 1982], [1412, 1851, 1758, 2017], [1920, 1861, 2249, 2010], [318, 2075, 661, 2238], [1415, 2062, 1702, 2221], [1945, 2079, 2239, 2224], [394, 2300, 564, 2452], [851, 2300, 1294, 2442], [1374, 2290, 1613, 2453], [1951, 2280, 2183, 2467], [343, 2522, 699, 2681], [889, 2511, 1221, 2677], [1394, 2508, 1671, 2678], [1920, 2515, 2245, 2664], [356, 2729, 647, 2885], [858, 2733, 1194, 2882], [1419, 2736, 1751, 2892], [1951, 2722, 2273, 2881], [384, 2965, 692, 3114], [903, 2951, 1176, 3107], [1429, 2954, 1751, 3117], [1917, 2944, 2280, 3100], [848, 3165, 1242, 3286]]",,,,
IMG_OCR_53_4PR_04527,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04527.png,35,1,0,"['004527', '인천광역시', '경상남도', '대전광역시', '강원도', '창원시', '마산회원구', '서구', '정선군', '남해군', '연남동', '용호동', '삼기면', '내손동', '방화동', '봉래동3가', '남포동5가', '장군면', '법블레스유', '보배', '애빼시', '뇌색남', 'SDRAM', 'ATIS', 'CODEC', 'FM', 'n.n', '8-)', '鷄', '裕', '윤도척', '이신(진)포', '강구정', '서석우', '현피최', '박점사', '허주박', '염상혜', '조철신', '남부마', '채질소', '라결제']","[[1861, 133, 2242, 216], [312, 996, 728, 1142], [863, 982, 1189, 1138], [1376, 993, 1788, 1132], [1913, 1000, 2208, 1142], [291, 1218, 482, 1332], [496, 1225, 773, 1336], [925, 1204, 1126, 1336], [1407, 1208, 1660, 1336], [1937, 1211, 2214, 1332], [353, 1422, 606, 1578], [905, 1416, 1134, 1582], [1397, 1433, 1688, 1579], [1955, 1426, 2208, 1572], [340, 1651, 624, 1783], [870, 1634, 1210, 1800], [1376, 1655, 1750, 1794], [1913, 1651, 2197, 1793], [312, 1856, 693, 2002], [873, 1859, 1126, 1994], [1379, 1870, 1771, 2005], [1937, 1866, 2239, 2022], [326, 2064, 721, 2220], [887, 2060, 1192, 2212], [1386, 2084, 1785, 2219], [1955, 2084, 2205, 2230], [381, 2310, 599, 2438], [911, 2296, 1129, 2438], [1417, 2279, 1632, 2442], [1927, 2296, 2142, 2452], [340, 2507, 624, 2687], [866, 2504, 1244, 2670], [1393, 2518, 1722, 2667], [1948, 2535, 2187, 2660], [353, 2733, 675, 2903], [891, 2726, 1203, 2878], [1414, 2743, 1740, 2892], [1899, 2746, 2249, 2898], [353, 2965, 661, 3097], [880, 2965, 1178, 3097], [1397, 2947, 1712, 3096], [1899, 2951, 2252, 3100]]",,,,
IMG_OCR_53_4PR_04528,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04528.png,35,1,0,"['004528', '인천광역시', '울산광역시', '전라남도', '부산광역시', '장흥군', '진도군', '안양시', '구로구', '조종면', '미천면', '소초면', '장충동1가', '대가야읍', '교량동', '진장동', '대청동2가', '자만추', '최최차차', '비담', '스라밸', 'IGP', 'DPI', 'FCC', 'RAM', 'O_O', '(T_T)', '衡', '努', '손진독', '인도초', '여모수', '길답강', '안장관', '문도촉', '신굴후', '제아효', '양철주', '성결극', '장존오', '정록식']","[[1877, 132, 2244, 212], [326, 994, 738, 1133], [831, 987, 1212, 1129], [1347, 984, 1745, 1143], [1950, 984, 2324, 1136], [350, 1192, 662, 1358], [862, 1209, 1167, 1354], [1406, 1226, 1683, 1340], [1953, 1209, 2206, 1344], [343, 1427, 627, 1569], [873, 1420, 1167, 1552], [1389, 1413, 1690, 1548], [1877, 1417, 2241, 1569], [329, 1645, 700, 1790], [886, 1645, 1163, 1784], [1402, 1645, 1672, 1797], [1884, 1652, 2265, 1780], [312, 1864, 658, 1989], [848, 1853, 1260, 1995], [1423, 1874, 1631, 2002], [1901, 1867, 2178, 1988], [377, 2064, 619, 2213], [904, 2061, 1129, 2213], [1416, 2064, 1693, 2234], [1953, 2071, 2268, 2206], [346, 2307, 633, 2435], [873, 2283, 1188, 2432], [1385, 2276, 1645, 2453], [1932, 2286, 2136, 2445], [350, 2535, 627, 2677], [859, 2508, 1178, 2671], [1378, 2494, 1728, 2678], [1901, 2508, 2192, 2674], [364, 2733, 683, 2885], [876, 2733, 1139, 2885], [1385, 2729, 1679, 2888], [1908, 2733, 2237, 2885], [357, 2961, 672, 3106], [866, 2951, 1167, 3110], [1409, 2947, 1689, 3096], [1932, 2958, 2216, 3110]]",,,,
IMG_OCR_53_4PR_04529,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04529.png,35,1,0,"['004529', '제주특별자치도', '광주광역시', '전라남도', '경기도', '구례군', '포항시', '양주시', '천안시', '서북구', '장군동5가', '가산동', '광희동2가', '반곡동', '탑동동', '노온사동', '수색동', '평화동2가', '핑프', '제곧내', '고나리', '먹방', 'CODEC', 'MMU', 'GBE', 'NPS', '(^-^)/', '>_o)v', '亞', '逐', '소역천', '방실체', '신취관', '박당수', '서용위', '양수독', '도간사', '문괴처', '양매착', '홍병선', '라호한', '전경항', '남구']","[[1883, 142, 2198, 225], [318, 986, 765, 1142], [862, 997, 1270, 1142], [1402, 979, 1783, 1131], [1938, 983, 2211, 1128], [357, 1218, 620, 1343], [848, 1194, 1083, 1353], [1412, 1211, 1717, 1349], [1866, 1201, 2091, 1346], [2108, 1201, 2340, 1350], [305, 1415, 648, 1567], [872, 1433, 1142, 1582], [1402, 1443, 1783, 1578], [1928, 1426, 2198, 1585], [343, 1640, 616, 1796], [848, 1634, 1163, 1783], [1412, 1634, 1682, 1786], [1873, 1654, 2299, 1799], [367, 1865, 602, 2000], [865, 1855, 1163, 2000], [1391, 1865, 1703, 2003], [1949, 1869, 2167, 2021], [318, 2080, 657, 2229], [862, 2077, 1174, 2229], [1412, 2070, 1706, 2233], [1928, 2059, 2229, 2253], [312, 2291, 717, 2454], [890, 2291, 1233, 2454], [1395, 2270, 1613, 2460], [1925, 2288, 2195, 2475], [353, 2516, 675, 2661], [865, 2509, 1208, 2651], [1385, 2513, 1717, 2669], [1914, 2502, 2198, 2665], [360, 2741, 672, 2890], [903, 2727, 1187, 2890], [1412, 2724, 1710, 2880], [1928, 2734, 2229, 2897], [353, 2956, 682, 3112], [858, 2945, 1163, 3115], [1405, 2949, 1692, 3091], [1928, 2942, 2215, 3098], [1094, 1201, 1257, 1353]]",,,,
IMG_OCR_53_4PR_04530,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04530.png,35,1,0,"['광주광역시', '경상북도', '충청남도', '울산광역시', '전주시', '용인시', '가평군', '포항시', '도동', '산서면', '관동3가', '녹산동', '수기동', '갈매동', '용전동', '월곶면', '내또출', '세젤', '푸라면', '아싸', 'GSM', 'MBPS', 'LTE', 'IGP', '~(-_-)~', 'ㅇ_ㅇ', '禮', '首', '정세걸', '명간갱', '양우사', '민징괴', '문임언', '강동변', '노이투', '진치병', '방갱금', '금잠자', '성미역', '편제체', '004530']","[[325, 980, 752, 1118], [858, 987, 1164, 1125], [1391, 980, 1707, 1118], [1927, 1003, 2318, 1135], [365, 1210, 697, 1358], [871, 1227, 1220, 1352], [1387, 1204, 1699, 1349], [1943, 1210, 2249, 1345], [365, 1434, 608, 1562], [894, 1434, 1229, 1566], [1374, 1427, 1690, 1568], [1973, 1404, 2216, 1572], [348, 1648, 634, 1783], [881, 1628, 1197, 1786], [1404, 1667, 1710, 1805], [1910, 1658, 2245, 1806], [348, 1871, 651, 2000], [904, 1865, 1164, 1993], [1368, 1868, 1671, 2006], [1927, 1848, 2236, 1993], [306, 2072, 691, 2227], [865, 2065, 1197, 2236], [1414, 2075, 1684, 2223], [1946, 2062, 2245, 2230], [329, 2289, 766, 2453], [881, 2318, 1147, 2446], [1358, 2289, 1628, 2470], [1943, 2286, 2203, 2464], [296, 2539, 707, 2667], [819, 2519, 1204, 2674], [1950, 2539, 2256, 2664], [358, 2753, 700, 2894], [835, 2746, 1213, 2887], [1424, 2753, 1736, 2881], [1923, 2739, 2216, 2880], [309, 2960, 710, 3111], [881, 2963, 1180, 3101], [1407, 2960, 1683, 3095], [1914, 2966, 2256, 3107], [1410, 3173, 1736, 3321], [1866, 138, 2218, 220]]",,,,
IMG_OCR_53_4PR_04531,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04531.png,35,1,0,"['004531', '서울특별시', '대구광역시', '강원도', '세종특별자치시', '괴산군', '고양시', '일산동구', '용인시처인구', '구리시', '주안동', '만우동', '병방동', '동대신동1가', '월남동5가', '봉동', '창영동', '성남면', '슬세권', '뇌색남', '답정너', '버카충', 'FOD', 'PDA', 'LCTV', 'DOS', '~(-_-)~', '(-.-)Zzz..', '卑', '張', '주묵전', '전견효', '강훈도', '고폐제', '선수암', '황수애', '방유인', '양루박', '진교도', '배혼인', '전취률', '옥보우']","[[1870, 132, 2222, 217], [325, 993, 756, 1151], [838, 989, 1265, 1127], [1407, 989, 1676, 1120], [1883, 986, 2389, 1147], [355, 1220, 654, 1361], [831, 1200, 1031, 1358], [1048, 1203, 1268, 1361], [1393, 1200, 1804, 1351], [1893, 1197, 2258, 1348], [352, 1420, 635, 1571], [848, 1407, 1140, 1578], [1390, 1413, 1689, 1561], [1883, 1413, 2310, 1574], [319, 1637, 727, 1791], [845, 1630, 1091, 1788], [1347, 1643, 1689, 1788], [1913, 1624, 2228, 1811], [332, 1867, 667, 2012], [891, 1874, 1190, 2005], [1413, 1867, 1738, 2021], [1899, 1867, 2218, 1995], [361, 2084, 630, 2225], [887, 2084, 1206, 2238], [1410, 2084, 1732, 2219], [1926, 2087, 2222, 2225], [296, 2317, 746, 2445], [871, 2301, 1305, 2432], [1462, 2274, 1682, 2458], [1922, 2271, 2205, 2458], [322, 2521, 644, 2666], [854, 2514, 1169, 2672], [1384, 2511, 1713, 2669], [1913, 2518, 2291, 2653], [371, 2741, 663, 2895], [871, 2735, 1219, 2889], [1393, 2738, 1708, 2889], [1906, 2738, 2225, 2879], [355, 2984, 628, 3086], [864, 2961, 1183, 3092], [1377, 2948, 1702, 3109], [1949, 2951, 2189, 3089]]",,,,
IMG_OCR_53_4PR_04532,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04532.png,35,1,0,"['004532', '강원도', '광주광역시', '충청북도', '경상북도', '남동구', '고성군', '임실군', '통영시', '남가좌동', '중동', '삼천동2가', '궁지동', '송월동2가', '중인동', '외답동', '하대원동', '할많하않', '사이다', '옥희', '탕진잼', 'IPS', 'IVHS', 'DVD', 'MOS', '^.~', '^.^', '挑', '稻', '노여향', '라망륜', '지대급', '박사억', '금조족', '신근납', '위묵박', '오인편', '차법장', '조적미', '편사투', '도푝서']","[[1863, 132, 2215, 214], [322, 986, 641, 1121], [828, 969, 1281, 1127], [1393, 983, 1712, 1131], [1915, 999, 2267, 1117], [338, 1203, 676, 1341], [903, 1213, 1186, 1364], [1413, 1209, 1692, 1347], [1915, 1190, 2227, 1325], [309, 1426, 667, 1564], [903, 1410, 1113, 1571], [1383, 1410, 1741, 1574], [1942, 1426, 2208, 1561], [302, 1656, 723, 1791], [897, 1646, 1157, 1784], [1390, 1650, 1689, 1765], [1863, 1646, 2238, 1784], [335, 1863, 700, 2011], [910, 1863, 1209, 1991], [1416, 1843, 1745, 1994], [1928, 1863, 2247, 2004], [381, 2080, 631, 2238], [864, 2070, 1235, 2221], [1409, 2077, 1701, 2215], [1912, 2080, 2211, 2231], [351, 2300, 620, 2425], [884, 2303, 1124, 2438], [1416, 2280, 1715, 2444], [1896, 2284, 2149, 2448], [358, 2514, 703, 2675], [870, 2514, 1139, 2665], [1413, 2530, 1692, 2642], [1879, 2507, 2227, 2655], [374, 2740, 647, 2885], [893, 2734, 1162, 2882], [1406, 2711, 1744, 2885], [1915, 2730, 2234, 2878], [325, 2947, 683, 3092], [910, 2934, 1225, 3095], [1416, 2957, 1735, 3118], [1961, 2944, 2286, 3098]]",,,,
IMG_OCR_53_4PR_04533,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04533.png,35,1,0,"['004533', '대구광역시', '전라남도', '제주특별자치도', '광주광역시', '수원시', '전주시', '안산시', '당진시', '효자면', '금강동', '소원면', '궁내동', '은풍면', '불정면', '가경동', '문내면', '장미단추', '핑프', '고나리', '제곧내', 'AP', 'EOT', 'BIS', 'URL', '^_^', '^o^', '敬', '句', '류무교', '전혈지', '변성선', '추미령', '강홀군', '노례안', '정망수', '설증생', '성운금', '기음동', '한책륜', '인군음', '상록구']","[[1870, 142, 2218, 218], [335, 979, 729, 1124], [881, 979, 1229, 1117], [1351, 1005, 1821, 1143], [1912, 996, 2333, 1131], [349, 1203, 655, 1364], [864, 1209, 1235, 1360], [1351, 1196, 1558, 1360], [1926, 1209, 2264, 1354], [355, 1439, 667, 1574], [884, 1410, 1163, 1561], [1387, 1420, 1729, 1581], [1962, 1429, 2248, 1560], [352, 1663, 667, 1798], [884, 1646, 1183, 1797], [1370, 1656, 1656, 1797], [1926, 1646, 2241, 1791], [316, 1873, 674, 2018], [904, 1860, 1114, 1995], [1364, 1857, 1729, 1992], [1962, 1876, 2287, 2011], [326, 2070, 563, 2221], [871, 2087, 1193, 2235], [1426, 2087, 1748, 2222], [1909, 2096, 2277, 2234], [349, 2300, 625, 2451], [901, 2320, 1193, 2461], [1377, 2287, 1673, 2451], [1949, 2293, 2238, 2458], [345, 2520, 631, 2678], [822, 2500, 1220, 2691], [1393, 2540, 1712, 2658], [1958, 2520, 2257, 2674], [368, 2740, 664, 2888], [887, 2721, 1209, 2892], [1380, 2757, 1686, 2879], [1955, 2740, 2257, 2898], [335, 2960, 660, 3108], [864, 2937, 1163, 3098], [1370, 2970, 1708, 3115], [1939, 2937, 2235, 3095], [1577, 1203, 1817, 1354]]",,,,
IMG_OCR_53_4PR_04534,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04534.png,35,1,0,"['004534', '전라남도', '충청남도', '광주광역시', '경상북도', '통영시', '대덕구', '사하구', '진안군', '삼선동5가', '흥사동', '인덕동', '영등포동3가', '이인면', '학의동', '국우동', '은산면', '설참', '앱등이', '빼박캔트', 'MBPS', 'SDRAM', 'OMR', 'OSD', '>:-<,', '(ToT)', '同', '評', '심표권', '기대쌍', '연작전', '지망표', '강랑유', '문묘근', '반려인', '공수제', '전력장', '최은재', '황공곡', '함국탁', '워라밸']","[[1844, 138, 2183, 220], [321, 994, 630, 1132], [857, 1007, 1179, 1132], [1364, 1030, 1772, 1142], [1917, 1023, 2259, 1132], [298, 1211, 670, 1356], [877, 1194, 1157, 1345], [1420, 1207, 1732, 1345], [1907, 1227, 2219, 1359], [1880, 1437, 2268, 1575], [1394, 1418, 1713, 1573], [841, 1438, 1183, 1599], [285, 1441, 749, 1586], [348, 1671, 700, 1786], [880, 1655, 1202, 1796], [1403, 1648, 1696, 1793], [1913, 1638, 2248, 1796], [1943, 1862, 2213, 2010], [854, 1862, 1160, 2003], [348, 1862, 710, 2007], [348, 2082, 644, 2223], [848, 2066, 1243, 2224], [1394, 2076, 1746, 2224], [1949, 2063, 2258, 2221], [311, 2303, 673, 2438], [920, 2280, 1246, 2441], [1420, 2286, 1713, 2460], [1903, 2286, 2130, 2467], [325, 2540, 644, 2662], [867, 2513, 1212, 2648], [1413, 2517, 1735, 2658], [1913, 2507, 2235, 2662], [344, 2740, 633, 2894], [861, 2734, 1170, 2879], [1407, 2734, 1752, 2892], [1936, 2753, 2239, 2891], [1936, 2964, 2262, 3112], [1407, 2938, 1729, 3109], [341, 2947, 686, 3108], [880, 2957, 1222, 3095], [1380, 1865, 1742, 2006]]",,,,
IMG_OCR_53_4PR_04535,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04535.png,18,1,0,"['004535', '강원도', '광주광역시', '전라남도', '인천광역시', '포항시북구', '안성시', '문경시', '포천시', '풍남동3가', '황전면', '월락동', '개진면', '하촌동', '남학동', '하의면', '보개면', '커여워', '올인빌', '갈비', '핑프', 'AMOLED', 'STB', 'DNS', 'MMORPG', '>:-<,', '^.~', '林', '繫', '어종괴', '송탁광', '방옥마', '신야확', '여숙동', '방함공', '도항우', '윤저낭', '성빈민', '김필단', '임서진', '전염수']","[[1868, 138, 2210, 214], [331, 981, 621, 1122], [881, 991, 1266, 1132], [1374, 1007, 1736, 1135], [1920, 997, 2315, 1132], [308, 1198, 680, 1330], [851, 1201, 1187, 1339], [1361, 1198, 1723, 1343], [1881, 1241, 2266, 1353], [331, 1425, 736, 1553], [884, 1431, 1256, 1572], [1374, 1435, 1680, 1573], [1944, 1425, 2296, 1570], [348, 1639, 661, 1784], [868, 1649, 1158, 1790], [1417, 1655, 1726, 1796], [1940, 1638, 2289, 1803], [302, 1882, 697, 1997], [914, 1836, 1194, 2004], [1430, 1869, 1670, 2017], [1953, 1886, 2200, 2037], [315, 2093, 772, 2211], [871, 2106, 1180, 2244], [1397, 2090, 1729, 2228], [1868, 2080, 2355, 2231], [338, 2323, 697, 2464], [822, 2290, 1223, 2441], [1407, 2313, 1644, 2458], [1861, 2287, 2197, 2484], [325, 2527, 638, 2678], [874, 2524, 1206, 2669], [1391, 2507, 1766, 2668], [1953, 2527, 2249, 2668], [358, 2738, 661, 2883], [864, 2748, 1200, 2896], [1378, 2767, 1723, 2872], [1930, 2744, 2266, 2899], [371, 2978, 707, 3103], [854, 2968, 1190, 3106], [1434, 2958, 1710, 3086], [1911, 2971, 2256, 3112]]",,,,
IMG_OCR_53_4PR_04536,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04536.png,35,1,0,"['004536', '충청북도', '강원도', '충청남도', '경기도', '남해군', '해운대구', '화천군', '밀양시', '대인동', '강경읍', '한강로3가', '당동', '대전면', '삼학동', '풍호동', '청계면', '고답이', '반모', '별다줄', '대유잼', 'HDA', 'BPS', 'EDI', 'SVC', '(T_T)', '(ㅅ_ㅅ)', '跡', '寅', '허유천', '문채다', '노제당', '유보증', '금호정', '송모회', '지련주', '정회제', '주제사', '구실형', '박자정', '신민사']","[[1840, 138, 2198, 220], [351, 967, 598, 1118], [890, 993, 1140, 1128], [1406, 983, 1764, 1147], [1955, 993, 2248, 1128], [311, 1204, 623, 1355], [867, 1204, 1229, 1359], [1432, 1207, 1705, 1342], [1919, 1207, 2245, 1348], [364, 1417, 624, 1591], [850, 1424, 1212, 1559], [1380, 1424, 1798, 1592], [1929, 1450, 2189, 1578], [328, 1647, 686, 1775], [837, 1648, 1186, 1806], [1393, 1628, 1666, 1796], [1945, 1661, 2287, 1793], [351, 1848, 663, 2012], [913, 1875, 1110, 2016], [1452, 1875, 1735, 1993], [1939, 1864, 2225, 2022], [301, 2075, 633, 2236], [900, 2095, 1163, 2230], [1354, 2088, 1699, 2200], [1972, 2075, 2222, 2226], [354, 2279, 683, 2450], [877, 2286, 1245, 2447], [1406, 2295, 1659, 2446], [1965, 2282, 2198, 2446], [337, 2519, 663, 2667], [890, 2532, 1235, 2670], [1442, 2522, 1745, 2667], [1916, 2519, 2192, 2667], [337, 2749, 626, 2890], [913, 2749, 1248, 2901], [1400, 2756, 1703, 2881], [1906, 2749, 2258, 2900], [344, 2953, 663, 3101], [906, 2933, 1251, 3117], [1377, 2947, 1696, 3108], [1919, 2963, 2284, 3104]]",,,,
IMG_OCR_53_4PR_04537,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04537.png,35,1,0,"['004537', '광주광역시', '울산광역시', '경상북도', '전라북도', '강원도', '임실군', '사하구', '북삼읍', '금호동1가', '교현동', '남방동', '신서동', '삼숭동', '주중동', '월산동', '답정너', '푸라면', '반모', '낄끼빠빠', 'PID', 'ATIS', 'DRM', 'BMS', '~(-_-)~', '(ㅅ_ㅅ)', '卓', '乞', '금한하', '남궁륜인', '길포구', '육거악', '마전재', '전대설', '은곽감', '진배전', '홍달랠단', '정기영', '염련사', '선주양', '포항시', '북구']","[[1858, 142, 2184, 211], [342, 997, 766, 1138], [855, 994, 1237, 1126], [1404, 994, 1693, 1119], [1918, 1003, 2244, 1125], [881, 1201, 1147, 1346], [1401, 1207, 1690, 1329], [1931, 1214, 2178, 1346], [319, 1411, 618, 1562], [839, 1398, 1276, 1572], [1408, 1398, 1684, 1556], [1885, 1405, 2184, 1573], [362, 1674, 638, 1806], [895, 1635, 1168, 1796], [1398, 1638, 1651, 1789], [1918, 1655, 2165, 1800], [365, 1885, 608, 2010], [921, 1839, 1210, 2017], [1398, 1882, 1625, 2010], [1908, 1875, 2332, 2016], [362, 2089, 605, 2227], [885, 2082, 1263, 2227], [1408, 2089, 1740, 2230], [1918, 2079, 2280, 2234], [312, 2306, 772, 2454], [872, 2293, 1231, 2441], [1457, 2280, 1687, 2464], [1937, 2293, 2226, 2464], [365, 2523, 691, 2668], [891, 2533, 1203, 2678], [1381, 2540, 1723, 2685], [1941, 2536, 2237, 2694], [375, 2740, 684, 2881], [865, 2750, 1194, 2891], [1381, 2753, 1736, 2901], [1918, 2737, 2250, 2885], [335, 2954, 694, 3115], [875, 2957, 1184, 3112], [1378, 2980, 1717, 3102], [1901, 2974, 2223, 3122], [309, 1214, 552, 1346], [579, 1230, 674, 1339]]",,,,
